"Date","Month","Year","Site.Name","COUNTY","meanlatitude","meanlongitude","PM2.5","Ozone"
9-05-20,5,9,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,25,31
9-05-20,5,9,"West Johnston Co.","Johnston",35.59095,-78.4622,33,33
9-06-20,6,9,"Bryson City","Swain",35.434767,-83.442133,34.5,31.5
9-06-20,6,9,"Castle Hayne","New Hanover",34.364167,-77.838611,0,29
9-06-20,6,9,"Clemmons Middle","Forsyth",36.026,-80.342,36.3333333333333,40
9-06-20,6,9,"Durham Armory","Durham",36.0329550008979,-78.904037,35,42
9-06-20,6,9,"Frying Pan Mountain","Haywood",35.379167,-82.7925,NA,45.5
9-06-20,6,9,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,33.6666666666667,47.5
9-06-20,6,9,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,33.5,43
9-06-20,6,9,"Leggett","Edgecombe",35.988278,-77.5843,24,33
9-06-20,6,9,"Linville Falls","Avery",35.972347,-81.933072,NA,37
9-06-20,6,9,"Mendenhall School","Guilford",36.1090060008986,-79.802314,32.5,45.5
9-06-20,6,9,"Millbrook School","Wake",35.856111,-78.574167,34.5,42
9-06-20,6,9,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,27,34
9-06-20,6,9,"West Johnston Co.","Johnston",35.59095,-78.4622,31,40
9-07-20,7,9,"Bryson City","Swain",35.434767,-83.442133,33.5,36.5
9-07-20,7,9,"Castle Hayne","New Hanover",34.364167,-77.838611,8,28
9-07-20,7,9,"Clemmons Middle","Forsyth",36.026,-80.342,41.5,47.5
9-07-20,7,9,"Durham Armory","Durham",36.0329550008979,-78.904037,34.5,45
9-07-20,7,9,"Frying Pan Mountain","Haywood",35.379167,-82.7925,NA,45.5
9-07-20,7,9,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,41,66.5
9-07-20,7,9,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,37.5,49.5
9-07-20,7,9,"Leggett","Edgecombe",35.988278,-77.5843,32,39.5
9-07-20,7,9,"Linville Falls","Avery",35.972347,-81.933072,NA,36
9-07-20,7,9,"Mendenhall School","Guilford",36.1090060008986,-79.802314,32.5,43.5
9-07-20,7,9,"Millbrook School","Wake",35.856111,-78.574167,40,47
9-07-20,7,9,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,38,39
9-07-20,7,9,"West Johnston Co.","Johnston",35.59095,-78.4622,44,43.5
9-08-20,8,9,"Bryson City","Swain",35.434767,-83.442133,33,32
9-08-20,8,9,"Castle Hayne","New Hanover",34.364167,-77.838611,1,25
9-08-20,8,9,"Clemmons Middle","Forsyth",36.026,-80.342,47,47.5
9-08-20,8,9,"Durham Armory","Durham",36.0329550008979,-78.904037,46,41
9-08-20,8,9,"Frying Pan Mountain","Haywood",35.379167,-82.7925,27,38
9-08-20,8,9,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,39.3333333333333,58
9-08-20,8,9,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,41,45.5
9-08-20,8,9,"Leggett","Edgecombe",35.988278,-77.5843,45,34.5
9-08-20,8,9,"Linville Falls","Avery",35.972347,-81.933072,32,39.5
9-08-20,8,9,"Mendenhall School","Guilford",36.1090060008986,-79.802314,40,45
9-08-20,8,9,"Millbrook School","Wake",35.856111,-78.574167,48.2,42.5
9-08-20,8,9,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,29.5,34
9-08-20,8,9,"West Johnston Co.","Johnston",35.59095,-78.4622,51.5,32.5
9-09-20,9,9,"Bryson City","Swain",35.434767,-83.442133,26.5,27.5
9-09-20,9,9,"Castle Hayne","New Hanover",34.364167,-77.838611,0,20
9-09-20,9,9,"Clemmons Middle","Forsyth",36.026,-80.342,39.5,47
9-09-20,9,9,"Durham Armory","Durham",36.0329550008979,-78.904037,45.3333333333333,20.5
9-09-20,9,9,"Frying Pan Mountain","Haywood",35.379167,-82.7925,NA,48
9-09-20,9,9,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,46.3333333333333,79
9-09-20,9,9,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,33.5,45
9-09-20,9,9,"Leggett","Edgecombe",35.988278,-77.5843,34.5,26.5
9-09-20,9,9,"Linville Falls","Avery",35.972347,-81.933072,NA,35
9-09-20,9,9,"Mendenhall School","Guilford",36.1090060008986,-79.802314,33,30
9-09-20,9,9,"Millbrook School","Wake",35.856111,-78.574167,47.6,25.5
9-09-20,9,9,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,25,24
9-09-20,9,9,"West Johnston Co.","Johnston",35.59095,-78.4622,45,28
9-10-20,10,9,"Bryson City","Swain",35.434767,-83.442133,30.5,31.5
9-10-20,10,9,"Castle Hayne","New Hanover",34.364167,-77.838611,NA,27.5
9-10-20,10,9,"Clemmons Middle","Forsyth",36.026,-80.342,43.5,33.5
9-10-20,10,9,"Durham Armory","Durham",36.0329550008979,-78.904037,32,36.5
9-10-20,10,9,"Frying Pan Mountain","Haywood",35.379167,-82.7925,NA,37
9-10-20,10,9,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,47.5,36.5
9-10-20,10,9,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,39,44
9-10-20,10,9,"Leggett","Edgecombe",35.988278,-77.5843,22.5,26.5
9-10-20,10,9,"Linville Falls","Avery",35.972347,-81.933072,NA,35
9-10-20,10,9,"Mendenhall School","Guilford",36.1090060008986,-79.802314,33.5,35
9-10-20,10,9,"Millbrook School","Wake",35.856111,-78.574167,32,32.5
9-10-20,10,9,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,NA,27
9-10-20,10,9,"West Johnston Co.","Johnston",35.59095,-78.4622,40,36
9-11-20,11,9,"Bryson City","Swain",35.434767,-83.442133,31,31
9-11-20,11,9,"Castle Hayne","New Hanover",34.364167,-77.838611,2,37
9-11-20,11,9,"Clemmons Middle","Forsyth",36.026,-80.342,47.5,53
9-11-20,11,9,"Durham Armory","Durham",36.0329550008979,-78.904037,42,46
9-11-20,11,9,"Frying Pan Mountain","Haywood",35.379167,-82.7925,8,49.5
9-11-20,11,9,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,36.6666666666667,82
9-11-20,11,9,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,32.75,67.5
9-11-20,11,9,"Leggett","Edgecombe",35.988278,-77.5843,34,35
9-11-20,11,9,"Linville Falls","Avery",35.972347,-81.933072,22,30.5
9-11-20,11,9,"Mendenhall School","Guilford",36.1090060008986,-79.802314,32,58.5
9-11-20,11,9,"Millbrook School","Wake",35.856111,-78.574167,32.6,42
9-11-20,11,9,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,NA,45
9-11-20,11,9,"West Johnston Co.","Johnston",35.59095,-78.4622,42,41
9-12-20,12,9,"Bryson City","Swain",35.434767,-83.442133,35.5,28
9-12-20,12,9,"Castle Hayne","New Hanover",34.364167,-77.838611,11,42
9-12-20,12,9,"Clemmons Middle","Forsyth",36.026,-80.342,45.6666666666667,45.5
9-12-20,12,9,"Durham Armory","Durham",36.0329550008979,-78.904037,56.5,58
9-12-20,12,9,"Frying Pan Mountain","Haywood",35.379167,-82.7925,NA,44
9-12-20,12,9,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,56,67
9-12-20,12,9,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,43.6666666666667,38.5
9-12-20,12,9,"Leggett","Edgecombe",35.988278,-77.5843,56,47
9-12-20,12,9,"Linville Falls","Avery",35.972347,-81.933072,NA,32.5
9-12-20,12,9,"Mendenhall School","Guilford",36.1090060008986,-79.802314,31,34.5
9-12-20,12,9,"Millbrook School","Wake",35.856111,-78.574167,63,74
9-12-20,12,9,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,51,46
9-12-20,12,9,"West Johnston Co.","Johnston",35.59095,-78.4622,58,64
10-01-20,1,10,"Bryson City","Swain",35.434767,-83.442133,38,29
10-01-20,1,10,"Castle Hayne","New Hanover",34.364167,-77.838611,18,34
10-01-20,1,10,"Clemmons Middle","Forsyth",36.026,-80.342,50.5,44.5
10-01-20,1,10,"Durham Armory","Durham",36.0329550008979,-78.904037,27.5,48.5
10-01-20,1,10,"Frying Pan Mountain","Haywood",35.379167,-82.7925,NA,45.5
10-01-20,1,10,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,50,70.5
10-01-20,1,10,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,44.5,55.5
10-01-20,1,10,"Leggett","Edgecombe",35.988278,-77.5843,31.5,37.5
10-01-20,1,10,"Linville Falls","Avery",35.972347,-81.933072,NA,32
10-01-20,1,10,"Mendenhall School","Guilford",36.1090060008986,-79.802314,42,51.5
10-01-20,1,10,"Millbrook School","Wake",35.856111,-78.574167,38.5,46
10-01-20,1,10,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,36.5,39.5
10-01-20,1,10,"West Johnston Co.","Johnston",35.59095,-78.4622,32,44.5
10-02-20,2,10,"Bryson City","Swain",35.434767,-83.442133,39,36.5
10-02-20,2,10,"Castle Hayne","New Hanover",34.364167,-77.838611,20,43
10-02-20,2,10,"Clemmons Middle","Forsyth",36.026,-80.342,52,44
10-02-20,2,10,"Durham Armory","Durham",36.0329550008979,-78.904037,34.3333333333333,44.5
10-02-20,2,10,"Frying Pan Mountain","Haywood",35.379167,-82.7925,23,53
10-02-20,2,10,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,46.6666666666667,60.5
10-02-20,2,10,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,44.3333333333333,47
10-02-20,2,10,"Leggett","Edgecombe",35.988278,-77.5843,65,45
10-02-20,2,10,"Linville Falls","Avery",35.972347,-81.933072,25,34.5
10-02-20,2,10,"Mendenhall School","Guilford",36.1090060008986,-79.802314,47,48.5
10-02-20,2,10,"Millbrook School","Wake",35.856111,-78.574167,52.4,64
10-02-20,2,10,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,38,46.5
10-02-20,2,10,"West Johnston Co.","Johnston",35.59095,-78.4622,51,42.5
10-03-20,3,10,"Bryson City","Swain",35.434767,-83.442133,36,33.5
10-03-20,3,10,"Castle Hayne","New Hanover",34.364167,-77.838611,49,51
10-03-20,3,10,"Clemmons Middle","Forsyth",36.026,-80.342,45.5,40.5
10-03-20,3,10,"Durham Armory","Durham",36.0329550008979,-78.904037,31,41
10-03-20,3,10,"Frying Pan Mountain","Haywood",35.379167,-82.7925,NA,49.5
10-03-20,3,10,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,47.5,65
10-03-20,3,10,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,41,43
10-03-20,3,10,"Leggett","Edgecombe",35.988278,-77.5843,44.5,44
10-03-20,3,10,"Linville Falls","Avery",35.972347,-81.933072,NA,31
10-03-20,3,10,"Mendenhall School","Guilford",36.1090060008986,-79.802314,38,55
10-03-20,3,10,"Millbrook School","Wake",35.856111,-78.574167,55.25,65
10-03-20,3,10,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,48,46.5
10-03-20,3,10,"West Johnston Co.","Johnston",35.59095,-78.4622,50,43.5
10-04-20,4,10,"Bryson City","Swain",35.434767,-83.442133,30.5,36
10-04-20,4,10,"Castle Hayne","New Hanover",34.364167,-77.838611,46,48
10-04-20,4,10,"Clemmons Middle","Forsyth",36.026,-80.342,40,42
10-04-20,4,10,"Durham Armory","Durham",36.0329550008979,-78.904037,33,43.5
10-04-20,4,10,"Frying Pan Mountain","Haywood",35.379167,-82.7925,NA,48.5
10-04-20,4,10,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,45.5,57
10-04-20,4,10,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,36,43.5
10-04-20,4,10,"Leggett","Edgecombe",35.988278,-77.5843,47.5,40.5
10-04-20,4,10,"Linville Falls","Avery",35.972347,-81.933072,NA,38
10-04-20,4,10,"Mendenhall School","Guilford",36.1090060008986,-79.802314,32,46.5
10-04-20,4,10,"Millbrook School","Wake",35.856111,-78.574167,54,47
10-04-20,4,10,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,52,48.5
10-04-20,4,10,"West Johnston Co.","Johnston",35.59095,-78.4622,50.5,45.5
10-05-20,5,10,"Bryson City","Swain",35.434767,-83.442133,26.5,28.5
10-05-20,5,10,"Castle Hayne","New Hanover",34.364167,-77.838611,3,34
10-05-20,5,10,"Clemmons Middle","Forsyth",36.026,-80.342,32,32
10-05-20,5,10,"Durham Armory","Durham",36.0329550008979,-78.904037,22.6666666666667,32.5
10-05-20,5,10,"Frying Pan Mountain","Haywood",35.379167,-82.7925,23,40
10-05-20,5,10,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,40,38.5
10-05-20,5,10,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,27.6666666666667,32
10-05-20,5,10,"Leggett","Edgecombe",35.988278,-77.5843,28,34
10-05-20,5,10,"Linville Falls","Avery",35.972347,-81.933072,26,33.5
10-05-20,5,10,"Mendenhall School","Guilford",36.1090060008986,-79.802314,21.5,35
10-05-20,5,10,"Millbrook School","Wake",35.856111,-78.574167,37.4,36
10-05-20,5,10,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,50.5,36.5
10-05-20,5,10,"West Johnston Co.","Johnston",35.59095,-78.4622,33,35.5
10-06-20,6,10,"Bryson City","Swain",35.434767,-83.442133,25,27.5
10-06-20,6,10,"Castle Hayne","New Hanover",34.364167,-77.838611,25.5,38
10-06-20,6,10,"Clemmons Middle","Forsyth",36.026,-80.342,37.5,33.5
10-06-20,6,10,"Durham Armory","Durham",36.0329550008979,-78.904037,19,32
10-06-20,6,10,"Frying Pan Mountain","Haywood",35.379167,-82.7925,NA,38.5
10-06-20,6,10,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,40.5,36
10-06-20,6,10,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,30.5,35
10-06-20,6,10,"Leggett","Edgecombe",35.988278,-77.5843,26.5,32
10-06-20,6,10,"Linville Falls","Avery",35.972347,-81.933072,NA,34
10-06-20,6,10,"Mendenhall School","Guilford",36.1090060008986,-79.802314,26.5,32
10-06-20,6,10,"Millbrook School","Wake",35.856111,-78.574167,38.5,31.5
10-06-20,6,10,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,32.5,35.5
10-06-20,6,10,"West Johnston Co.","Johnston",35.59095,-78.4622,35.5,32
10-07-20,7,10,"Bryson City","Swain",35.434767,-83.442133,30,29.5
10-07-20,7,10,"Castle Hayne","New Hanover",34.364167,-77.838611,14.5,33
10-07-20,7,10,"Clemmons Middle","Forsyth",36.026,-80.342,37.5,38
10-07-20,7,10,"Durham Armory","Durham",36.0329550008979,-78.904037,14.5,35.5
10-07-20,7,10,"Frying Pan Mountain","Haywood",35.379167,-82.7925,NA,38.5
10-07-20,7,10,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,37,39
10-07-20,7,10,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,31.5,40
10-07-20,7,10,"Leggett","Edgecombe",35.988278,-77.5843,16.5,31
10-07-20,7,10,"Linville Falls","Avery",35.972347,-81.933072,NA,32.5
10-07-20,7,10,"Mendenhall School","Guilford",36.1090060008986,-79.802314,25.5,37.5
10-07-20,7,10,"Millbrook School","Wake",35.856111,-78.574167,35.5,34.5
10-07-20,7,10,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,17.5,32.5
10-07-20,7,10,"West Johnston Co.","Johnston",35.59095,-78.4622,31.5,34
10-08-20,8,10,"Bryson City","Swain",35.434767,-83.442133,22,27
10-08-20,8,10,"Castle Hayne","New Hanover",34.364167,-77.838611,7,31
10-08-20,8,10,"Clemmons Middle","Forsyth",36.026,-80.342,28.5,32
10-08-20,8,10,"Durham Armory","Durham",36.0329550008979,-78.904037,13.6666666666667,29
10-08-20,8,10,"Frying Pan Mountain","Haywood",35.379167,-82.7925,10,34
10-08-20,8,10,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,22,29.5
10-08-20,8,10,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,26.6666666666667,32.5
10-08-20,8,10,"Leggett","Edgecombe",35.988278,-77.5843,14.5,28
10-08-20,8,10,"Linville Falls","Avery",35.972347,-81.933072,23,30
10-08-20,8,10,"Mendenhall School","Guilford",36.1090060008986,-79.802314,19,31.5
10-08-20,8,10,"Millbrook School","Wake",35.856111,-78.574167,21.6,29
10-08-20,8,10,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,16,28.5
10-08-20,8,10,"West Johnston Co.","Johnston",35.59095,-78.4622,19.5,29
10-09-20,9,10,"Bryson City","Swain",35.434767,-83.442133,16,34
10-09-20,9,10,"Castle Hayne","New Hanover",34.364167,-77.838611,8,33
10-09-20,9,10,"Clemmons Middle","Forsyth",36.026,-80.342,24.5,37
10-09-20,9,10,"Durham Armory","Durham",36.0329550008979,-78.904037,10,28
10-09-20,9,10,"Frying Pan Mountain","Haywood",35.379167,-82.7925,NA,31.5
10-09-20,9,10,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,15.5,33
10-09-20,9,10,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,20,36
10-09-20,9,10,"Leggett","Edgecombe",35.988278,-77.5843,14,28
10-09-20,9,10,"Linville Falls","Avery",35.972347,-81.933072,NA,31
10-09-20,9,10,"Mendenhall School","Guilford",36.1090060008986,-79.802314,11,34
10-09-20,9,10,"Millbrook School","Wake",35.856111,-78.574167,20.25,28
10-09-20,9,10,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,20,32
10-09-20,9,10,"West Johnston Co.","Johnston",35.59095,-78.4622,18,28.5
10-10-20,10,10,"Bryson City","Swain",35.434767,-83.442133,18.5,26.5
10-10-20,10,10,"Castle Hayne","New Hanover",34.364167,-77.838611,2,25
10-10-20,10,10,"Clemmons Middle","Forsyth",36.026,-80.342,29,28
10-10-20,10,10,"Durham Armory","Durham",36.0329550008979,-78.904037,13,28
10-10-20,10,10,"Frying Pan Mountain","Haywood",35.379167,-82.7925,NA,30.5
10-10-20,10,10,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,15,29.5
10-10-20,10,10,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,24,28.5
10-10-20,10,10,"Leggett","Edgecombe",35.988278,-77.5843,15.5,28.5
10-10-20,10,10,"Linville Falls","Avery",35.972347,-81.933072,NA,25.5
10-10-20,10,10,"Mendenhall School","Guilford",36.1090060008986,-79.802314,14.5,28
10-10-20,10,10,"Millbrook School","Wake",35.856111,-78.574167,22,36
10-10-20,10,10,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,12,29
10-10-20,10,10,"West Johnston Co.","Johnston",35.59095,-78.4622,19,32
10-11-20,11,10,"Bryson City","Swain",35.434767,-83.442133,24,35.5
10-11-20,11,10,"Castle Hayne","New Hanover",34.364167,-77.838611,8,43
10-11-20,11,10,"Clemmons Middle","Forsyth",36.026,-80.342,23,33
10-11-20,11,10,"Durham Armory","Durham",36.0329550008979,-78.904037,11.5,34.5
10-11-20,11,10,"Frying Pan Mountain","Haywood",35.379167,-82.7925,2,39
10-11-20,11,10,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,16.6666666666667,36
10-11-20,11,10,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,16.3333333333333,32.5
10-11-20,11,10,"Leggett","Edgecombe",35.988278,-77.5843,18,40
10-11-20,11,10,"Linville Falls","Avery",35.972347,-81.933072,6,34.5
10-11-20,11,10,"Mendenhall School","Guilford",36.1090060008986,-79.802314,15,44
10-11-20,11,10,"Millbrook School","Wake",35.856111,-78.574167,18.4,42
10-11-20,11,10,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,21,42
10-11-20,11,10,"West Johnston Co.","Johnston",35.59095,-78.4622,26,42
10-12-20,12,10,"Bryson City","Swain",35.434767,-83.442133,24.5,32
10-12-20,12,10,"Castle Hayne","New Hanover",34.364167,-77.838611,20,44
10-12-20,12,10,"Clemmons Middle","Forsyth",36.026,-80.342,26.3333333333333,40
10-12-20,12,10,"Durham Armory","Durham",36.0329550008979,-78.904037,27.5,38
10-12-20,12,10,"Frying Pan Mountain","Haywood",35.379167,-82.7925,NA,43.5
10-12-20,12,10,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,29,39.5
10-12-20,12,10,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,26,40
10-12-20,12,10,"Leggett","Edgecombe",35.988278,-77.5843,25.5,40.5
10-12-20,12,10,"Linville Falls","Avery",35.972347,-81.933072,NA,36.5
10-12-20,12,10,"Mendenhall School","Guilford",36.1090060008986,-79.802314,31,46
10-12-20,12,10,"Millbrook School","Wake",35.856111,-78.574167,32.5,38
10-12-20,12,10,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,26,49
10-12-20,12,10,"West Johnston Co.","Johnston",35.59095,-78.4622,38,41
11-01-20,1,11,"Bryson City","Swain",35.434767,-83.442133,29,NA
11-01-20,1,11,"Castle Hayne","New Hanover",34.364167,-77.838611,5,NA
11-01-20,1,11,"Clemmons Middle","Forsyth",36.026,-80.342,28,26
11-01-20,1,11,"Durham Armory","Durham",36.0329550008979,-78.904037,24,NA
11-01-20,1,11,"Frying Pan Mountain","Haywood",35.379167,-82.7925,6,NA
11-01-20,1,11,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,20.6666666666667,30.5
11-01-20,1,11,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,27,NA
11-01-20,1,11,"Leggett","Edgecombe",35.988278,-77.5843,14,NA
11-01-20,1,11,"Linville Falls","Avery",35.972347,-81.933072,22,NA
11-01-20,1,11,"Mendenhall School","Guilford",36.1090060008986,-79.802314,21.5,NA
11-01-20,1,11,"Millbrook School","Wake",35.856111,-78.574167,25.25,29.5
11-01-20,1,11,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,16,NA
11-01-20,1,11,"West Johnston Co.","Johnston",35.59095,-78.4622,17,NA
11-02-20,2,11,"Bryson City","Swain",35.434767,-83.442133,18,NA
11-02-20,2,11,"Castle Hayne","New Hanover",34.364167,-77.838611,12.5,NA
11-02-20,2,11,"Clemmons Middle","Forsyth",36.026,-80.342,29.5,31
11-02-20,2,11,"Durham Armory","Durham",36.0329550008979,-78.904037,27,NA
11-02-20,2,11,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,26,25.5
11-02-20,2,11,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,23,NA
11-02-20,2,11,"Leggett","Edgecombe",35.988278,-77.5843,18.5,NA
11-02-20,2,11,"Mendenhall School","Guilford",36.1090060008986,-79.802314,25.5,NA
11-02-20,2,11,"Millbrook School","Wake",35.856111,-78.574167,33,28.5
11-02-20,2,11,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,19.5,NA
11-02-20,2,11,"West Johnston Co.","Johnston",35.59095,-78.4622,28,NA
11-03-20,3,11,"Bryson City","Swain",35.434767,-83.442133,27.5,NA
11-03-20,3,11,"Castle Hayne","New Hanover",34.364167,-77.838611,14.5,NA
11-03-20,3,11,"Clemmons Middle","Forsyth",36.026,-80.342,26,31
11-03-20,3,11,"Durham Armory","Durham",36.0329550008979,-78.904037,27,NA
11-03-20,3,11,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,32.5,32.5
11-03-20,3,11,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,23,NA
11-03-20,3,11,"Leggett","Edgecombe",35.988278,-77.5843,12,NA
11-03-20,3,11,"Mendenhall School","Guilford",36.1090060008986,-79.802314,33,NA
11-03-20,3,11,"Millbrook School","Wake",35.856111,-78.574167,29.3333333333333,32
11-03-20,3,11,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,14.5,NA
11-03-20,3,11,"West Johnston Co.","Johnston",35.59095,-78.4622,32,NA
11-04-20,4,11,"Bryson City","Swain",35.434767,-83.442133,34,NA
11-04-20,4,11,"Castle Hayne","New Hanover",34.364167,-77.838611,12,NA
11-04-20,4,11,"Clemmons Middle","Forsyth",36.026,-80.342,41,NA
11-04-20,4,11,"Durham Armory","Durham",36.0329550008979,-78.904037,32.6666666666667,NA
11-04-20,4,11,"Frying Pan Mountain","Haywood",35.379167,-82.7925,10,NA
11-04-20,4,11,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,39,30.5
11-04-20,4,11,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,29.3333333333333,NA
11-04-20,4,11,"Leggett","Edgecombe",35.988278,-77.5843,19.5,NA
11-04-20,4,11,"Linville Falls","Avery",35.972347,-81.933072,15,NA
11-04-20,4,11,"Mendenhall School","Guilford",36.1090060008986,-79.802314,32,NA
11-04-20,4,11,"Millbrook School","Wake",35.856111,-78.574167,35,30.5
11-04-20,4,11,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,21.6666666666667,NA
11-04-20,4,11,"West Johnston Co.","Johnston",35.59095,-78.4622,31,NA
11-05-20,5,11,"Bryson City","Swain",35.434767,-83.442133,27.5,NA
11-05-20,5,11,"Castle Hayne","New Hanover",34.364167,-77.838611,5.5,NA
11-05-20,5,11,"Clemmons Middle","Forsyth",36.026,-80.342,37,NA
11-05-20,5,11,"Durham Armory","Durham",36.0329550008979,-78.904037,34,NA
11-05-20,5,11,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,32.5,16.5
11-05-20,5,11,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,32.5,NA
11-05-20,5,11,"Leggett","Edgecombe",35.988278,-77.5843,28.5,NA
11-05-20,5,11,"Mendenhall School","Guilford",36.1090060008986,-79.802314,36,NA
11-05-20,5,11,"Millbrook School","Wake",35.856111,-78.574167,36.3333333333333,23
11-05-20,5,11,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,18,NA
11-05-20,5,11,"West Johnston Co.","Johnston",35.59095,-78.4622,29.5,NA
11-06-20,6,11,"Bryson City","Swain",35.434767,-83.442133,21.5,NA
11-06-20,6,11,"Castle Hayne","New Hanover",34.364167,-77.838611,15,NA
11-06-20,6,11,"Clemmons Middle","Forsyth",36.026,-80.342,28.5,NA
11-06-20,6,11,"Durham Armory","Durham",36.0329550008979,-78.904037,40,NA
11-06-20,6,11,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,27.5,28.5
11-06-20,6,11,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,26.5,NA
11-06-20,6,11,"Leggett","Edgecombe",35.988278,-77.5843,25,NA
11-06-20,6,11,"Mendenhall School","Guilford",36.1090060008986,-79.802314,26,NA
11-06-20,6,11,"Millbrook School","Wake",35.856111,-78.574167,39,29
11-06-20,6,11,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,23,NA
11-06-20,6,11,"West Johnston Co.","Johnston",35.59095,-78.4622,32.5,NA
11-07-20,7,11,"Bryson City","Swain",35.434767,-83.442133,31,NA
11-07-20,7,11,"Castle Hayne","New Hanover",34.364167,-77.838611,15.5,NA
11-07-20,7,11,"Clemmons Middle","Forsyth",36.026,-80.342,46,NA
11-07-20,7,11,"Durham Armory","Durham",36.0329550008979,-78.904037,34,NA
11-07-20,7,11,"Frying Pan Mountain","Haywood",35.379167,-82.7925,7,NA
11-07-20,7,11,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,35.3333333333333,32
11-07-20,7,11,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,32.3333333333333,NA
11-07-20,7,11,"Leggett","Edgecombe",35.988278,-77.5843,24,NA
11-07-20,7,11,"Linville Falls","Avery",35.972347,-81.933072,10,NA
11-07-20,7,11,"Mendenhall School","Guilford",36.1090060008986,-79.802314,31,NA
